date,campaign_id,channel,segment,discount_rate,impressions,clicks,sessions,add_to_cart,purchases,ad_spend,aov,revenue,ctr,cvr,roas
2025-11-04,C04072,Paid Search,New,0.0,136780,2562,2376,311,63,4352.46,89.41,5632.94,0.01873080859774821,0.026515151515151516,1.2941968450025962
2025-11-04,C04072,Paid Search,Returning,0.0,58620,899,803,52,24,1587.36,100.76,2418.13,0.015336062777209144,0.029887920298879204,1.523365840137083
2025-11-04,C04074,Paid Social,New,0.0,217802,2542,2188,276,48,2919.83,86.71,4162.11,0.011671150861791903,0.021937842778793418,1.4254631262778996
2025-11-04,C04074,Paid Social,Returning,0.0,93343,1166,1052,79,21,1372.75,96.35,2023.45,0.01249156337379343,0.019961977186311788,1.4740120196685487
2025-11-04,C04075,TikTok,New,0.0,242017,1829,1545,82,19,1300.26,64.23,1220.39,0.007557320353528884,0.012297734627831715,0.9385738236967992
2025-11-04,C04075,TikTok,Returning,0.0,103722,1022,897,70,9,630.06,94.35,849.17,0.009853261603131448,0.010033444816053512,1.347760530743104
2025-11-04,C04074,Email,New,0.0,11462,599,584,36,23,0.0,89.11,2049.55,0.052259640551387196,0.039383561643835614,
2025-11-04,C04074,Email,Returning,0.0,34386,2061,2027,124,179,0.0,91.12,16310.0,0.059937183737567616,0.08830784410458806,
2025-11-04,C04073,Affiliate,New,0.0,38603,786,720,61,16,140.4,102.24,1635.89,0.020361111830686736,0.022222222222222223,11.651638176638176
2025-11-04,C04073,Affiliate,Returning,0.0,25735,477,391,40,13,76.75,96.75,1257.7,0.018535068972216826,0.03324808184143223,16.38697068403909
2025-11-05,C04083,Paid Search,New,0.0,131930,2357,2145,149,73,3885.73,94.72,6914.49,0.017865534753278255,0.034032634032634033,1.7794571419012644
2025-11-05,C04083,Paid Search,Returning,0.0,56541,1346,1236,121,32,2307.02,117.98,3775.38,0.023805733892219804,0.025889967637540454,1.6364747596466438
2025-11-05,C04081,Paid Social,New,0.0,198700,2074,1765,138,44,2143.2,78.73,3464.28,0.010437845998993457,0.024929178470254956,1.6164053751399778
2025-11-05,C04081,Paid Social,Returning,0.0,85157,983,911,98,19,1156.73,93.62,1778.8,0.011543384572025788,0.020856201975850714,1.5377832337710615
2025-11-05,C04086,TikTok,New,0.0,297649,3006,2556,212,26,2430.87,59.43,1545.19,0.010099143622185863,0.010172143974960876,0.6356530789388162
2025-11-05,C04086,TikTok,Returning,0.0,127563,1313,1083,41,10,862.21,90.1,901.05,0.010292953285827395,0.009233610341643583,1.045047030305842
2025-11-05,C04080,Email,New,0.0,9844,625,584,50,28,0.0,93.24,2610.68,0.06349045103616416,0.04794520547945205,
2025-11-05,C04080,Email,Returning,0.0,29532,1597,1546,168,104,0.0,127.14,13222.98,0.05407693349586889,0.06727037516170763,
2025-11-05,C04084,Affiliate,New,0.0,47512,929,821,102,21,124.87,82.96,1742.25,0.019552955042936523,0.025578562728380026,13.952510611035477
2025-11-05,C04084,Affiliate,Returning,0.0,31675,492,439,52,12,80.97,96.66,1159.96,0.0155327545382794,0.02733485193621868,14.325799678893418
2025-11-06,C04091,Paid Search,New,0.0,128369,2163,1931,184,58,2945.6,96.19,5579.13,0.016849862505745158,0.03003625064733299,1.8940555404671375
2025-11-06,C04091,Paid Search,Returning,0.0,55015,1100,978,92,37,1930.37,84.88,3140.5,0.01999454694174316,0.03783231083844581,1.6268901816750159
2025-11-06,C04093,Paid Social,New,0.0,248740,3283,2873,232,48,3534.16,77.75,3732.13,0.01319852054353944,0.016707274625826662,1.0560161396201644
2025-11-06,C04093,Paid Social,Returning,0.0,106603,1104,908,77,23,1010.51,86.69,1993.83,0.010356181345740739,0.025330396475770924,1.9730927947274148
2025-11-06,C04094,TikTok,New,0.0,260243,2293,1962,192,27,1400.47,62.31,1682.33,0.008810995876930407,0.013761467889908258,1.2012610052339572
2025-11-06,C04094,TikTok,Returning,0.0,111532,1135,929,88,8,830.3,85.61,684.87,0.010176451601334147,0.008611410118406888,0.8248464410454053
2025-11-06,C04093,Email,New,0.0,10142,603,560,64,27,0.0,89.07,2404.83,0.059455728653125615,0.048214285714285716,
2025-11-06,C04093,Email,Returning,0.0,30426,1576,1456,61,111,0.0,108.07,11995.96,0.05179780450930126,0.07623626373626374,
2025-11-06,C04093,Affiliate,New,0.0,34308,544,490,46,12,91.92,86.79,1041.46,0.01585636003264545,0.024489795918367346,11.330069625761531
2025-11-06,C04093,Affiliate,Returning,0.0,22872,395,343,34,9,63.0,94.8,853.17,0.017270024484085343,0.026239067055393587,13.542380952380952
2025-11-07,C04105,Paid Search,New,0.0,123891,2138,1901,145,45,3830.78,100.15,4506.82,0.017257105035878312,0.02367175170962651,1.176475809104151
2025-11-07,C04105,Paid Search,Returning,0.0,53096,1024,934,81,30,1770.53,98.63,2958.76,0.019285821907488322,0.032119914346895075,1.6711154287134362
2025-11-07,C04101,Paid Social,New,0.0,230247,1999,1749,133,40,2034.63,96.75,3870.1,0.008681980655556858,0.022870211549456832,1.9021148808382848
2025-11-07,C04101,Paid Social,Returning,0.0,98677,1208,1021,101,21,1271.75,101.22,2125.58,0.012241961145961065,0.02056807051909892,1.6713819540003931
2025-11-07,C04106,TikTok,New,0.0,237999,2392,2147,168,29,1815.11,59.4,1722.64,0.010050462396900828,0.01350721937587331,0.9490554291475449
2025-11-07,C04106,TikTok,Returning,0.0,102000,986,875,58,12,780.5,82.98,995.79,0.009666666666666667,0.013714285714285714,1.27583600256246
2025-11-07,C04100,Email,New,0.0,10240,538,485,37,17,0.0,102.28,1738.76,0.0525390625,0.03505154639175258,
2025-11-07,C04100,Email,Returning,0.0,30720,2186,1989,237,193,0.0,105.09,20282.69,0.07115885416666666,0.09703368526897939,
2025-11-07,C04101,Affiliate,New,0.0,42469,728,627,42,17,106.98,81.05,1377.87,0.017141915279380252,0.02711323763955343,12.87969713965227
2025-11-07,C04101,Affiliate,Returning,0.0,28312,474,456,42,13,73.61,95.96,1247.42,0.016742017519073185,0.02850877192982456,16.946338812661324
2025-11-08,C04110,Paid Search,New,0.0,159113,3284,3043,250,87,5222.42,81.04,7050.66,0.02063941978342436,0.028590207032533684,1.3500752524691617
2025-11-08,C04110,Paid Search,Returning,0.0,68191,1403,1307,105,48,2120.52,96.03,4609.4,0.020574562625566423,0.036725325172149964,2.1737121083507818
2025-11-08,C04112,Paid Social,New,0.0,219490,2563,2269,160,49,2700.09,91.33,4475.02,0.01167706957036767,0.021595416483032173,1.6573595694958316
2025-11-08,C04112,Paid Social,Returning,0.0,94067,1402,1224,104,33,1395.45,78.52,2591.06,0.014904270360487738,0.02696078431372549,1.856791715933928
2025-11-08,C04113,TikTok,New,0.0,282849,2681,2127,134,21,2167.8,77.32,1623.68,0.009478555695795284,0.009873060648801129,0.7489989851462312
2025-11-08,C04113,TikTok,Returning,0.0,121221,1324,1199,98,15,863.4,71.96,1079.33,0.010922199948853746,0.012510425354462052,1.2500926569376882
2025-11-08,C04112,Email,New,0.0,9467,478,473,53,11,0.0,106.54,1171.95,0.05049117988803211,0.023255813953488372,
2025-11-08,C04112,Email,Returning,0.0,28401,1476,1332,129,91,0.0,103.71,9437.67,0.051970001056300834,0.06831831831831832,
2025-11-08,C04112,Affiliate,New,0.0,46421,1004,896,49,23,158.29,84.06,1933.29,0.021628142435535642,0.025669642857142856,12.213595299766252
2025-11-08,C04112,Affiliate,Returning,0.0,30947,580,513,39,16,90.68,91.72,1467.45,0.01874171971435034,0.031189083820662766,16.182730480811646
2025-11-09,C04123,Paid Search,New,0.0,129707,2703,2440,185,63,4327.34,85.37,5378.28,0.02083927621485348,0.025819672131147543,1.242860510151733
2025-11-09,C04123,Paid Search,Returning,0.0,55589,1128,966,76,38,1589.73,115.93,4405.33,0.020291784345823814,0.039337474120082816,2.7711183660118386
2025-11-09,C04126,Paid Social,New,0.0,172924,2024,1806,123,19,1923.7,91.27,1734.19,0.011704563854641345,0.010520487264673311,0.9014867183032698
2025-11-09,C04126,Paid Social,Returning,0.0,74110,1035,896,87,19,1132.0,108.48,2061.05,0.013965726622588045,0.021205357142857144,1.8207155477031804
2025-11-09,C04121,TikTok,New,0.0,260491,3129,2604,141,31,2174.68,80.25,2487.72,0.012011931314325638,0.011904761904761904,1.1439476152813288
2025-11-09,C04121,TikTok,Returning,0.0,111639,1282,1147,104,17,902.94,87.48,1487.22,0.01148344216626806,0.014821272885789015,1.6470861851285798
2025-11-09,C04125,Email,New,0.0,9019,634,632,56,26,0.0,94.9,2467.31,0.07029604168976605,0.04113924050632911,
2025-11-09,C04125,Email,Returning,0.0,27057,1557,1553,197,103,0.0,115.4,11886.33,0.05754518239272647,0.06632324533161622,
2025-11-09,C04126,Affiliate,New,0.0,39346,630,561,40,18,81.49,98.81,1778.6,0.016011792812484115,0.03208556149732621,21.825990919131183
2025-11-09,C04126,Affiliate,Returning,0.0,26230,404,386,28,12,68.15,108.13,1297.53,0.01540221120853984,0.031088082901554404,19.03932501834189
2025-11-10,C04134,Paid Search,New,0.0,144389,2788,2591,193,83,4580.08,91.87,7624.99,0.019308950127779816,0.032033963720571206,1.6648158984122547
2025-11-10,C04134,Paid Search,Returning,0.0,61881,1428,1346,108,37,2414.6,87.31,3230.55,0.023076550152712465,0.0274888558692422,1.337923465584362
2025-11-10,C04136,Paid Social,New,0.0,235736,2863,2496,222,45,2639.79,78.96,3553.16,0.012144941799300913,0.018028846153846152,1.346001007655912
2025-11-10,C04136,Paid Social,Returning,0.0,101030,914,839,77,22,839.21,105.05,2311.14,0.009046817776897951,0.026221692491060787,2.753947164595274
2025-11-10,C04132,TikTok,New,0.0,230580,2412,2095,193,13,1552.13,72.0,935.97,0.010460577673692429,0.006205250596658711,0.603022942665885
2025-11-10,C04132,TikTok,Returning,0.0,98820,948,745,52,9,653.1,87.97,791.74,0.009593199757134184,0.012080536912751677,1.212279895881182
2025-11-10,C04136,Email,New,0.0,11084,461,426,33,21,0.0,102.53,2153.23,0.041591483219054495,0.04929577464788732,
2025-11-10,C04136,Email,Returning,0.0,33254,2170,2019,211,135,0.0,115.3,15565.37,0.06525530763216456,0.06686478454680535,
2025-11-10,C04136,Affiliate,New,0.0,50644,1050,919,71,24,174.9,108.49,2603.78,0.02073295948187347,0.026115342763873776,14.887249857061178
2025-11-10,C04136,Affiliate,Returning,0.0,33763,593,549,49,14,73.93,85.12,1191.69,0.0175636051298759,0.025500910746812388,16.119166779385903
2025-11-11,C04144,Paid Search,New,0.0,162031,3418,3125,193,67,5341.01,80.47,5391.3,0.021094728786466788,0.02144,1.0094158221010632
2025-11-11,C04144,Paid Search,Returning,0.0,69442,1568,1492,106,40,1873.68,89.4,3575.94,0.022579994815817517,0.02680965147453083,1.9085115921608813
2025-11-11,C04146,Paid Social,New,0.0,227812,2652,2324,201,53,2943.9,81.05,4295.79,0.011641177813284638,0.02280550774526678,1.459217364720269
2025-11-11,C04146,Paid Social,Returning,0.0,97634,1320,1173,96,32,1401.66,91.58,2930.61,0.013519880369543397,0.027280477408354646,2.0908137494114123
2025-11-11,C04140,TikTok,New,0.0,250834,2337,2106,246,30,1403.63,62.77,1883.02,0.00931691875901991,0.014245014245014245,1.3415358748388106
2025-11-11,C04140,TikTok,Returning,0.0,107500,921,795,58,6,708.04,96.47,578.83,0.008567441860465116,0.007547169811320755,0.817510310151969
2025-11-11,C04146,Email,New,0.0,10011,569,550,40,29,0.0,91.74,2660.35,0.05683747877334932,0.05272727272727273,
2025-11-11,C04146,Email,Returning,0.0,30035,1514,1428,85,101,0.0,110.14,11124.22,0.05040785749958382,0.07072829131652661,
2025-11-11,C04145,Affiliate,New,0.0,45528,743,624,44,17,97.44,79.29,1347.99,0.016319627481989105,0.027243589743589744,13.83405172413793
2025-11-11,C04145,Affiliate,Returning,0.0,30352,528,500,31,15,80.57,101.02,1515.29,0.01739588824459673,0.03,18.807124239791488
2025-11-12,C04155,Paid Search,New,0.0,137890,3462,2914,81,63,6087.79,89.41,5632.64,0.025106969323373703,0.021619766643788608,0.9252355945260925
2025-11-12,C04155,Paid Search,Returning,0.0,59096,1196,1150,136,46,1836.49,108.2,4977.3,0.020238256396372004,0.04,2.710224395450016
2025-11-12,C04150,Paid Social,New,0.0,188335,2024,1767,147,32,2055.03,98.78,3161.04,0.01074680755037566,0.018109790605546124,1.5381965226785008
2025-11-12,C04150,Paid Social,Returning,0.0,80715,860,734,41,20,1022.87,90.39,1807.76,0.010654772966610914,0.027247956403269755,1.7673409133125422
2025-11-12,C04155,TikTok,New,0.0,236857,2347,2015,136,16,1687.47,74.05,1184.77,0.009908932393807234,0.00794044665012407,0.7020984076753957
2025-11-12,C04155,TikTok,Returning,0.0,101510,1130,974,114,16,887.9,90.35,1445.64,0.011131908186385578,0.01642710472279261,1.6281563239103505
2025-11-12,C04150,Email,New,0.0,8129,420,405,32,12,0.0,101.79,1221.5,0.051666871693935294,0.02962962962962963,
2025-11-12,C04150,Email,Returning,0.0,24387,1418,1319,83,102,0.0,101.95,10398.62,0.05814573338253988,0.07733131159969674,
2025-11-12,C04150,Affiliate,New,0.0,36912,671,587,41,12,104.09,72.0,863.99,0.018178370177719984,0.020442930153321975,8.300413104044576
2025-11-12,C04150,Affiliate,Returning,0.0,24608,490,452,31,14,78.2,101.94,1427.2,0.01991222366710013,0.030973451327433628,18.25063938618926
2025-11-13,C04164,Paid Search,New,0.0,168452,3358,3063,164,80,5316.12,96.77,7741.87,0.019934462042599674,0.02611818478615736,1.4563008359480223
2025-11-13,C04164,Paid Search,Returning,0.0,72194,1532,1494,57,50,2492.1,101.41,5070.54,0.02122060004986564,0.03346720214190094,2.0346454797159024
2025-11-13,C04166,Paid Social,New,0.0,198244,2492,2251,177,32,2427.78,100.13,3204.08,0.012570367829543391,0.014215904042647711,1.319757144387053
2025-11-13,C04166,Paid Social,Returning,0.0,84961,1027,822,72,16,931.48,104.68,1674.88,0.012087899153729358,0.019464720194647202,1.7980847683256753
2025-11-13,C04160,TikTok,New,0.0,262070,2502,2223,208,16,1790.46,69.46,1111.41,0.009547067577364825,0.007197480881691408,0.6207399215843974
2025-11-13,C04160,TikTok,Returning,0.0,112315,1132,964,82,14,764.16,81.07,1135.01,0.010078796242710235,0.014522821576763486,1.4853041247906198
2025-11-13,C04161,Email,New,0.0,10239,630,579,36,23,0.0,93.68,2154.68,0.06152944623498389,0.039723661485319514,
2025-11-13,C04161,Email,Returning,0.0,30719,2013,1952,165,127,0.0,110.07,13978.28,0.06552947687099189,0.06506147540983606,
2025-11-13,C04164,Affiliate,New,0.0,39228,613,567,45,17,64.68,95.86,1629.64,0.015626593249719586,0.029982363315696647,25.19542362399505
2025-11-13,C04164,Affiliate,Returning,0.0,26152,545,487,38,16,73.08,108.46,1735.31,0.020839706332211685,0.03285420944558522,23.745347564313082
2025-11-14,C04171,Paid Search,New,0.0,160575,3451,3140,325,67,6273.43,93.27,6249.36,0.021491514868441537,0.021337579617834394,0.9961631834578532
2025-11-14,C04171,Paid Search,Returning,0.0,68817,1344,1219,150,53,1988.53,96.69,5124.75,0.019530057979859627,0.043478260869565216,2.577154983832278
2025-11-14,C04174,Paid Social,New,0.0,239481,2786,2501,290,42,3065.87,78.37,3291.33,0.011633490757095553,0.01679328268692523,1.0735386692847382
2025-11-14,C04174,Paid Social,Returning,0.0,102634,1159,1010,100,23,1284.82,101.58,2336.42,0.011292554124364246,0.02277227722772277,1.8184804097071965
2025-11-14,C04172,TikTok,New,0.0,274171,2787,2471,77,30,1907.15,73.28,2198.33,0.010165188878473654,0.012140833670578713,1.1526780798573788
2025-11-14,C04172,TikTok,Returning,0.0,117502,1269,1088,69,16,968.27,85.0,1360.01,0.01079981617334173,0.014705882352941176,1.4045772356883928
2025-11-14,C04173,Email,New,0.0,9514,743,732,50,32,0.0,92.33,2954.53,0.07809543830145049,0.04371584699453552,
2025-11-14,C04173,Email,Returning,0.0,28542,1803,1794,172,124,0.0,90.76,11253.71,0.06317006516712213,0.06911928651059086,
2025-11-14,C04172,Affiliate,New,0.0,45808,892,782,89,18,136.59,99.82,1796.74,0.01947258120852253,0.023017902813299233,13.154257266271323
2025-11-14,C04172,Affiliate,Returning,0.0,30538,402,392,30,12,62.57,89.28,1071.32,0.013163926910734168,0.030612244897959183,17.121943423365828
2025-11-15,C04181,Paid Search,New,0.0,159678,2838,2584,231,101,4113.23,88.43,8931.91,0.017773268703265323,0.03908668730650155,2.171507550027594
2025-11-15,C04181,Paid Search,Returning,0.0,68433,1451,1379,110,56,2709.69,100.21,5611.9,0.02120322066839098,0.04060913705583756,2.0710487177500005
2025-11-15,C04183,Paid Social,New,0.0,232835,2531,2033,205,38,2655.21,74.47,2829.77,0.010870358837803594,0.018691588785046728,1.065742445983557
2025-11-15,C04183,Paid Social,Returning,0.0,99786,1159,1023,113,23,1109.98,93.88,2159.23,0.011614855791393583,0.022482893450635387,1.9452873024739183
2025-11-15,C04184,TikTok,New,0.0,283129,2401,2157,243,26,1597.32,74.42,1934.86,0.00848023339184612,0.01205377839592026,1.2113164550622293
2025-11-15,C04184,TikTok,Returning,0.0,121341,1225,1050,77,13,757.17,78.74,1023.57,0.010095515942673952,0.012380952380952381,1.3518364435991919
2025-11-15,C04183,Email,New,0.0,10850,646,607,37,20,0.0,113.44,2268.78,0.059539170506912445,0.032948929159802305,
2025-11-15,C04183,Email,Returning,0.0,32550,2096,2001,241,93,0.0,110.52,10278.44,0.06439324116743472,0.046476761619190406,
2025-11-15,C04186,Affiliate,New,0.0,42097,653,623,46,13,98.74,80.9,1051.76,0.01551179418960971,0.02086677367576244,10.651812841806766
2025-11-15,C04186,Affiliate,Returning,0.0,28065,588,560,51,17,79.54,95.32,1620.42,0.02095136290753608,0.030357142857142857,20.37239124968569
2025-11-16,C04194,Paid Search,New,0.0,179622,3673,3553,307,124,6765.45,93.42,11584.03,0.020448497400095758,0.03490008443568815,1.7122334804041122
2025-11-16,C04194,Paid Search,Returning,0.0,76980,1364,1323,152,46,2256.08,96.55,4441.2,0.01771888802286308,0.03476946334089191,1.9685472146377787
2025-11-16,C04190,Paid Social,New,0.0,234027,2629,2292,88,52,2560.19,72.97,3794.46,0.011233746533519636,0.02268760907504363,1.482100937821021
2025-11-16,C04190,Paid Social,Returning,0.0,100297,1047,968,93,28,1246.12,86.02,2408.61,0.010438996181341417,0.028925619834710745,1.9328876833691782
2025-11-16,C04192,TikTok,New,0.0,253227,3183,2672,204,25,2657.03,65.27,1631.72,0.012569749671243588,0.0093562874251497,0.6141142553904171
2025-11-16,C04192,TikTok,Returning,0.0,108526,1187,1064,94,11,853.4,87.61,963.71,0.010937471205056852,0.010338345864661654,1.1292594328568082
2025-11-16,C04196,Email,New,0.0,10266,695,662,31,22,0.0,100.15,2203.23,0.0676992012468342,0.03323262839879154,
2025-11-16,C04196,Email,Returning,0.0,30798,1622,1549,92,132,0.0,98.88,13052.22,0.05266575751672187,0.08521626856036152,
2025-11-16,C04190,Affiliate,New,0.0,49959,1042,942,71,20,141.03,81.9,1637.9,0.02085710282431594,0.021231422505307854,11.613841026731901
2025-11-16,C04190,Affiliate,Returning,0.0,33306,592,543,46,19,88.08,95.07,1806.34,0.017774575151624332,0.034990791896869246,20.50794732061762
2025-11-17,C04203,Paid Search,New,0.0,137519,2557,2249,163,68,4437.99,92.44,6285.75,0.0185937943120587,0.03023566029346376,1.4163506452245274
2025-11-17,C04203,Paid Search,Returning,0.0,58936,1044,963,111,25,1584.4,83.01,2075.23,0.01771413058232659,0.02596053997923157,1.3097891946478162
2025-11-17,C04205,Paid Social,New,0.0,220082,2566,2165,213,44,2552.87,79.03,3477.24,0.01165929062803864,0.020323325635103928,1.3620905098967044
2025-11-17,C04205,Paid Social,Returning,0.0,94321,1072,936,76,17,1024.75,110.24,1874.07,0.011365443538554511,0.018162393162393164,1.8288070261039278
2025-11-17,C04203,TikTok,New,0.0,227821,1954,1716,186,21,1436.16,63.52,1333.92,0.008576909064572626,0.012237762237762238,0.9288101604278075
2025-11-17,C04203,TikTok,Returning,0.0,97637,1144,1001,75,14,899.8,84.6,1184.42,0.011716869629341336,0.013986013986013986,1.3163147366081354
2025-11-17,C04205,Email,New,0.0,9697,494,462,42,25,0.0,95.27,2381.77,0.05094359080127875,0.05411255411255411,
2025-11-17,C04205,Email,Returning,0.0,29091,1994,1993,226,172,0.0,100.09,17215.99,0.06854353580145062,0.0863020572002007,
2025-11-17,C04205,Affiliate,New,0.0,38151,689,649,62,20,85.9,73.89,1477.76,0.018059814945872978,0.030816640986132512,17.20325960419092
2025-11-17,C04205,Affiliate,Returning,0.0,25434,471,436,53,14,62.11,83.68,1171.46,0.018518518518518517,0.03211009174311927,18.861052970536146
2025-11-18,C04210,Paid Search,New,0.0,131238,2790,2531,260,50,3985.81,72.56,3628.02,0.02125908654505555,0.019755037534571317,0.9102340553112166
2025-11-18,C04210,Paid Search,Returning,0.0,56244,905,838,103,31,1656.75,105.74,3277.89,0.016090605220112367,0.03699284009546539,1.9785061113626075
2025-11-18,C04212,Paid Social,New,0.0,207600,2199,1943,192,39,2421.81,80.64,3144.8,0.010592485549132948,0.02007205352547607,1.298532915464054
2025-11-18,C04212,Paid Social,Returning,0.0,88971,948,804,68,16,953.12,80.62,1289.95,0.01065515729844556,0.01990049751243781,1.3533972637233507
2025-11-18,C04211,TikTok,New,0.0,269269,2360,1993,179,20,1781.99,71.01,1420.14,0.008764469731012482,0.010035122930255895,0.7969404991049333
2025-11-18,C04211,TikTok,Returning,0.0,115401,1235,1104,82,15,891.04,75.57,1133.61,0.010701813675791372,0.01358695652173913,1.2722324474771054
2025-11-18,C04212,Email,New,0.0,9398,525,491,43,18,0.0,79.95,1439.18,0.05586294956373696,0.03665987780040733,
2025-11-18,C04212,Email,Returning,0.0,28194,1828,1704,145,158,0.0,88.07,13914.52,0.06483649003334042,0.09272300469483569,
2025-11-18,C04210,Affiliate,New,0.0,40250,763,680,42,14,108.07,81.66,1143.3,0.018956521739130434,0.020588235294117647,10.579254187100954
2025-11-18,C04210,Affiliate,Returning,0.0,26833,417,366,43,13,70.72,102.05,1326.71,0.015540565721313309,0.03551912568306011,18.760039592760183
2025-11-19,C04224,Paid Search,New,0.0,162454,3117,2880,232,75,5343.07,90.84,6813.13,0.01918696984992675,0.026041666666666668,1.2751339585668915
2025-11-19,C04224,Paid Search,Returning,0.0,69623,1463,1338,125,48,1985.23,103.27,4957.15,0.021013170934892206,0.03587443946188341,2.49701545916594
2025-11-19,C04224,Paid Social,New,0.0,199885,2717,2385,190,39,3012.02,82.72,3226.19,0.013592815869124747,0.016352201257861635,1.071105105543788
2025-11-19,C04224,Paid Social,Returning,0.0,85665,891,784,72,20,983.82,94.63,1892.57,0.0104009805638242,0.025510204081632654,1.923695391433392
2025-11-19,C04225,TikTok,New,0.0,257317,2282,2130,173,20,1852.36,82.78,1655.57,0.00886843854078821,0.009389671361502348,0.893762551555853
2025-11-19,C04225,TikTok,Returning,0.0,110279,1030,854,99,9,719.01,72.02,648.17,0.009339946862049892,0.01053864168618267,0.9014756401162709
2025-11-19,C04226,Email,New,0.0,9697,480,451,32,15,0.0,114.14,1712.12,0.0494998453129834,0.03325942350332594,
2025-11-19,C04226,Email,Returning,0.0,29091,1940,1890,144,138,0.0,106.17,14651.37,0.06668729160221375,0.07301587301587302,
2025-11-19,C04220,Affiliate,New,0.0,41368,756,664,51,16,86.74,75.51,1208.18,0.018274995165345195,0.024096385542168676,13.92875259395896
2025-11-19,C04220,Affiliate,Returning,0.0,27578,440,419,42,13,59.35,73.26,952.32,0.015954746537094784,0.031026252983293555,16.045829823083405
2025-11-20,C04234,Paid Search,New,0.0,132537,3421,3194,255,120,6608.42,103.81,12457.04,0.025811660140187268,0.03757044458359424,1.8850254675096318
2025-11-20,C04234,Paid Search,Returning,0.0,56801,1121,1013,79,29,2157.87,97.42,2825.15,0.019735568035774018,0.028627838104639685,1.3092308619147586
2025-11-20,C04236,Paid Social,New,0.0,171556,2073,1711,156,28,2304.86,90.49,2533.6,0.012083517918347362,0.01636469900642899,1.099242470258497
2025-11-20,C04236,Paid Social,Returning,0.0,73524,924,829,53,20,917.16,73.88,1477.67,0.012567324955116697,0.024125452352231604,1.611136551964761
2025-11-20,C04230,TikTok,New,0.0,237138,2728,2337,216,22,2064.38,73.3,1612.6,0.011503850078857037,0.009413778348309799,0.7811546323835727
2025-11-20,C04230,TikTok,Returning,0.0,101630,1257,1163,106,16,866.7,98.19,1571.02,0.012368395158909772,0.013757523645743766,1.8126456674743279
2025-11-20,C04236,Email,New,0.0,9975,516,485,34,26,0.0,92.8,2412.79,0.051729323308270674,0.05360824742268041,
2025-11-20,C04236,Email,Returning,0.0,29925,2227,2200,209,167,0.0,107.64,17975.71,0.07441938178780284,0.07590909090909091,
2025-11-20,C04232,Affiliate,New,0.0,36728,719,670,26,21,96.86,82.21,1726.35,0.019576345022870836,0.03134328358208955,17.823146809828618
2025-11-20,C04232,Affiliate,Returning,0.0,24485,448,376,48,8,68.01,100.68,805.42,0.018296916479477232,0.02127659574468085,11.842670195559474
2025-11-21,C04246,Paid Search,New,0.0,149378,3345,3013,269,88,6035.44,79.69,7012.84,0.02239285570833724,0.029206770660471292,1.161943453998383
2025-11-21,C04246,Paid Search,Returning,0.0,64019,1211,1151,135,42,1727.42,86.19,3619.82,0.01891625923553945,0.036490008688097306,2.0955065936483313
2025-11-21,C04244,Paid Social,New,0.0,196621,2397,2220,86,52,1708.2,87.86,4568.57,0.012190966376938374,0.023423423423423424,2.6744936190141666
2025-11-21,C04244,Paid Social,Returning,0.0,84266,1107,1011,87,25,1071.17,93.14,2328.41,0.01313697102034035,0.024727992087042534,2.17370725468413
2025-11-21,C04242,TikTok,New,0.0,271954,2644,2347,159,23,1505.8,60.64,1394.75,0.009722232436367915,0.0097997443544951,0.9262518262717493
2025-11-21,C04242,TikTok,Returning,0.0,116551,1349,1141,137,16,885.05,76.77,1228.35,0.01157433226656142,0.014022787028921999,1.387887689961019
2025-11-21,C04241,Email,New,0.0,10129,609,609,59,36,0.0,108.57,3908.67,0.060124395300621976,0.059113300492610835,
2025-11-21,C04241,Email,Returning,0.0,30389,1888,1776,193,109,0.0,109.0,11880.67,0.06212774359143111,0.06137387387387387,
2025-11-21,C04240,Affiliate,New,0.0,42143,621,540,40,14,92.18,86.02,1204.32,0.01473554326934485,0.025925925925925925,13.064873074419612
2025-11-21,C04240,Affiliate,Returning,0.0,28095,464,404,33,10,58.16,100.69,1006.86,0.016515394198255918,0.024752475247524754,17.311898211829437
2025-11-22,C04253,Paid Search,New,0.0,148267,2613,2515,208,66,3440.47,88.55,5844.12,0.017623611457708053,0.026242544731610338,1.6986400113937923
2025-11-22,C04253,Paid Search,Returning,0.0,63543,1424,1269,123,44,2032.35,111.21,4893.2,0.022410021560203327,0.03467297084318361,2.407656161586341
2025-11-22,C04251,Paid Social,New,0.0,200921,2811,2512,160,51,2902.01,81.57,4159.96,0.013990573409449486,0.020302547770700636,1.433475418761479
2025-11-22,C04251,Paid Social,Returning,0.0,86109,926,768,86,17,1105.92,92.99,1580.86,0.010753812028940064,0.022135416666666668,1.4294524016203702
2025-11-22,C04256,TikTok,New,0.0,261300,2373,2131,222,22,1833.65,65.32,1436.97,0.009081515499425947,0.010323791647114031,0.783666457611867
2025-11-22,C04256,TikTok,Returning,0.0,111985,1263,1097,92,13,904.84,88.51,1150.67,0.01127829620038398,0.011850501367365542,1.2716833915388357
2025-11-22,C04255,Email,New,0.0,10576,711,661,55,21,0.0,90.78,1906.43,0.06722768532526475,0.03177004538577912,
2025-11-22,C04255,Email,Returning,0.0,31728,1658,1625,138,142,0.0,104.29,14808.81,0.052256681795259705,0.08738461538461538,
